side,source_file,source_index,job_title,occupation_name,ability,canonical_competency,coding_status,merge_rationale,evidence
demand,,408,生物驯演经理,渔业生产人员,海洋生物驯演管理能力,海洋生物生态保育能力,confirmed,海洋生物、生态和保育合并,全面负责生物驯演部人员管理及工作安排；统筹园区动物演艺和与之相关的训练和表演等工作；管辖生物相关的演艺方案策划、实施及预算计划；负责统筹管辖生物驯养/饲养管理和健康保障，生物福利管理和环境丰容的管理。
demand,,408,生物驯演经理,渔业生产人员,海洋生物健康保障能力,海洋生物生态保育能力,confirmed,海洋生物、生态和保育合并,负责统筹管辖生物驯养/饲养管理和健康保障，生物福利管理和环境丰容的管理、生物生存和展演环境标准的维护保障；组织安排动物饲养环境消毒防疫工作开展。
demand,,409,自航耙吸式挖泥船二副,船舶指挥和引航人员,航行值班与航海仪器管理能力,航海驾驶与通导操作能力,confirmed,航海技术、通导操作和航海仪器合并,在大副领导下，负责航海仪器、航海图书资料的管理工作，负责 GMDSS 电台的管理工作，保证分管仪器、设备处于良好技术状态。担任航行、施工、停泊值班。
demand,,409,自航耙吸式挖泥船二副,船舶指挥和引航人员,挖泥船施工操作能力,港口航道水运工程能力,confirmed,挖泥船与疏浚施工归入港口航道水运工程,按施工任务书要求和船长的指示，领导本班船员按要求进行施工作业，根据施工区域土质、水位情况控制施工质量，提高施工效率。
demand,,409,自航耙吸式挖泥船二副,船舶指挥和引航人员,船舶安全管理与适航控制能力,船舶运营安全管理能力,confirmed,对象为船舶运营、安全与船员服务,熟悉本船舱容及有关装载技术数据、资料，施工中注意艏艉吃水情况，控制装舱均匀，严禁超载，保持船舶稳性及适航状态。
demand,,410,港口装卸工艺设计工程师,海洋工程技术人员,港口装卸工艺设计能力,港口航道水运工程能力,confirmed,港口航道、水运与近海工程合并,负责工艺方案设计及施工图设计；负责投标工程量编制及投标文件编制，参与投标工作；负责项目全过程技术支持。
demand,,411,工程主管,船舶制造人员,船舶修理工程管理能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,协助车间主任负责分管业务正常开展，代表车间对单船修理行使管理职责，对本车间在单船修理过程中的工程进度、安全生产、质量控制、文明生产、成本控制、顾客满意度负第一管理责任。
demand,,414,销售经理/总监——福建,海洋工程技术人员,涉海软件产品销售能力,数字化工具与软件应用能力,confirmed,通用信息技术、软件和数字工具合并,负责3S行业内的软件产品及信息化项目销售工作，具有北斗、气象、海洋、应急、自然资源等政府行业销售经验优先。
demand,,419,机械维修工,船舶制造人员,港口设备维修保养能力,港口机电与智慧港口能力,confirmed,港口机电设备和智慧港口技术合并,按照各种动力设备、配件的维修技术规范和工艺要求进行维修、保养、抢修作业；熟悉港口设备维修、保养工作或具备汽修工作经验者优先考虑。
demand,,412,管道主管工程师,海洋工程技术人员,海洋工程管道设计能力,海洋工程装备设计制造能力,confirmed,海洋工程装备、结构和系统设计制造合并,负责海洋平台、LNG以及FPSO等石油化工类模块项目的详细设计以及加工设计；负责按照项目规格书以及国际标准的要求，通过PDMS/SP3D等软件进行3D建模。
demand,,412,管道主管工程师,海洋工程技术人员,海洋工程项目设计管理能力,海洋工程项目建设管理能力,confirmed,海洋工程建设、项目和运维管理合并,担任项目设计主管，并按照公司设计程序的要求完成设计输入、设计输出、技术交底、图纸文件校审、设计变更等工作；负责与甲方、公司其它部门、分包商以及第三方的技术澄清和沟通工作。
demand,,418,电气详细设计主管工程师,海洋工程技术人员,船舶电气详细设计能力,船舶电气自动化能力,confirmed,对象为船舶电气自动化系统,参与电气的详细设计工作；负责电气设备的选型、技术谈判和签订技术协议；处理船东船检意见，配合指导现场施工；从事船舶电气详细设计至少5年以上工作经验。
demand,,417,海工设计技术经理,海洋工程技术人员,海工产品结构生产设计能力,海洋工程项目建设管理能力,confirmed,海洋工程建设、项目和运维管理合并,负责海工模块/液罐产品结构生产设计；负责设计建模、出图等工作；能够熟练使用Tribon M3，Auto CAD等专业软件建模出图；船舶海工产品8年以上相关经验。
demand,,420,焊接机器人工艺专家,海洋工程技术人员,海洋工程焊接工艺制定能力,海洋工程装备设计制造能力,confirmed,海洋工程装备、结构和系统设计制造合并,负责焊接过程中的工艺规程制定和执行，确保焊接质量符合公司和客户的要求。
demand,,420,焊接机器人工艺专家,海洋工程技术人员,海洋工程焊接产品策划与推广能力,海洋工程装备设计制造能力,confirmed,海洋工程装备、结构和系统设计制造合并,负责市场需求规划，提炼和分析客户需求，根据市场需求进行针对性产品策划，并输出项目资料、产品应用、技术推广等相关内容。
demand,,420,焊接机器人工艺专家,海洋工程技术人员,船舶焊接生产管理与质量改进能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,能制定合理的生产工艺流程，并能提出现场不合理的改善方案；在生产过程中，对现场问题具有一定的解决能力。
demand,,427,船舶结构详细设计（镇江）,海洋工程技术人员,船舶结构送审详细设计能力,船舶设计研发能力,confirmed,对象为船舶设计、研发与工程分析,负责结构专业的基本设计和送审详细设计，以及对船东、船检和船厂对设计图纸意见的澄清和关闭。
demand,,427,船舶结构详细设计（镇江）,海洋工程技术人员,船舶结构布局与规范计算能力,船舶设计研发能力,confirmed,对象为船舶设计、研发与工程分析,根据总布置图及技术规格书要求完成基本结构布局策划，并根据规范完成构件规范计算书及总强度计算书。
demand,,427,船舶结构详细设计（镇江）,海洋工程技术人员,船舶结构图纸设绘与协调能力,船舶设计研发能力,confirmed,对象为船舶设计、研发与工程分析,负责结构设计、结构图纸设绘工作；负责内部专业之间的技术协调工作。
demand,,426,精控主管,船舶制造人员,海上风电结构精度检验能力,海洋能源与海上风电工程能力,confirmed,海上风电、海洋能源和涉海能源合并,熟悉海上风电结构施工图纸，熟练掌握经纬仪、全站仪等精度测量仪器，完成对多筒节、分段合拢、片体的精度尺寸检验。
demand,,426,精控主管,船舶制造人员,海上风电结构质量判定与不合格品处理能力,海洋能源与海上风电工程能力,confirmed,海上风电、海洋能源和涉海能源合并,完成现场不合格品处置程序的发起、追踪及关闭，并完成不合格产品的复验。
demand,,426,精控主管,船舶制造人员,海上风电结构检验计划执行与数据管理能力,海洋能源与海上风电工程能力,confirmed,海上风电、海洋能源和涉海能源合并,根据日计划完成日工作量，完成检验记录的及时填写及电子系统录入，并归档保存原始检验记录。
demand,,431,采购经理（国际事业部）,船舶制造人员,船舶设备国际采购管理能力,团队沟通国际化能力,confirmed,船舶相关沟通、英语和团队协作上收到通用沟通模块,5年以上船舶设备采购管理经验，英语可作为工作语言；制定、执行公司国际事业部采购计划，并确保计划的顺利实施。
